DB file ID,Turbo,Rating,Origin,Year,Decade,Mass,Model,Version,RefCount,Author,Class,vehFile,Type,Aero,Aids,F/R/4WD,originalFolder,Continent,Manufacturer,Category,Scene Description,GraphicDetailsFactor,URL,Gearshift,AIstrengthFactor,tType,Name,ID,Country,Flags,MinVersion,Track Name
ZandvoortGP,,,0,,,,,1.05,1,,,,1,,,,Installed\locations\Zandvoort_2017\1.05,Europe,,0,ZandvoortGP,,,,,,ZandvoortGP,AAA9999,Netherlands,270536704,,Zandvoortgp
ZandvoortGPchicane,,,0,,,,,1.05,1,,,,1,,,,Installed\locations\Zandvoort_2017\1.05,Europe,,0,ZandvoortGPchicane,,,,,,ZandvoortGPchicane,AAA9999,Netherlands,270536704,,Zandvoortgpchicane
ZandvoortNational,,,0,,,,,1.05,1,,,,1,,,,Installed\locations\Zandvoort_2017\1.05,Europe,,0,ZandvoortNational,,,,,,ZandvoortNational,AAA9999,Netherlands,270536704,,Zandvoortnational
Zolder2016,,,1,2016,2010-,,,1.1,2,Paulmarc,,,1,,,,Installed\locations\Zolder2016\1.1,Europe,,55,Zolder2016,,,,,Permanent,Zolder2016,,Belgium,271593472,,Zolder
ZOLDER79,,,2,1979,1970-,,,0.82,1,"mfx rf1, rf2 convert Arnao, DX11 philrob",,,1,,,,Installed\locations\Zolder79\0.82,Europe,,55,ZOLDER79,,,,,Permanent,ZOLDER79,1412,Belgium,3145728,,Zolder
F1_1988_Adelaide,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Oceania,,55,F1_1988_Adelaide,,,,,Permanent,F1_1988_Adelaide,,Australia,3158016,,F1  Adelaide
F1_1988_Detroit,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,North America,,55,F1_1988_Detroit,,,,,Permanent,F1_1988_Detroit,,Canada,3158016,,F1  Detroit
F1_1988_Estoril,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Estoril,,,,,Permanent,F1_1988_Estoril,,Portugal,3158016,,F1  Estoril
F1_1988_Hermanos,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,North America,,55,F1_1988_Hermanos,,,,,Permanent,F1_1988_Hermanos,,Canada,3158016,,F1  Hermanos
F1_1988_Hockenheim,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Hockenheim,,,,,Permanent,F1_1988_Hockenheim,,Germany,3158016,,F1  Hockenheim
F1_1988_Hungaroring,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Hungaroring,,,,,Permanent,F1_1988_Hungaroring,,Hungary,3158016,,F1  Hungaroring
F1_1988_Imola,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Imola,,,,,Permanent,F1_1988_Imola,,Italy,3158016,,F1  Imola
F1_1988_Jacarepagua,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,South America,,55,F1_1988_Jacarepagua,,,,,Permanent,F1_1988_Jacarepagua,,Brazil,3158016,,F1  Jacarepagua
F1_1988_Jerez,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Jerez,,,,,Permanent,F1_1988_Jerez,,Spain,3158016,,F1  Jerez
F1_1988_MonteCarlo,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_MonteCarlo,,,,,Permanent,F1_1988_MonteCarlo,,France,3158016,,F1  Montecarlo
F1_1988_Montreal,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,North America,,55,F1_1988_Montreal,,,,,Permanent,F1_1988_Montreal,,Canada,3158016,,F1  Montreal
F1_1988_Monza,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Monza,,,,,Permanent,F1_1988_Monza,,Italy,3158016,,F1  Monza
F1_1988_PaulRicard,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_PaulRicard,,,,,Permanent,F1_1988_PaulRicard,,France,3158016,,F1  Paulricard
F1_1988_Silverstone,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Silverstone,,,,,Permanent,F1_1988_Silverstone,,United Kingdom,3158016,,F1  Silverstone
F1_1988_Spa,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Europe,,55,F1_1988_Spa,,,,,Permanent,F1_1988_Spa,,Belgium,3158016,,F1  Spa
F1_1988_Suzuka,,,1,1988,1980-,,,0.941,2,carrera.4,,,1,,,,Installed\locations\F1_1988_Tracks\0.941,Asia,,55,F1_1988_Suzuka,,,,,Permanent,F1_1988_Suzuka,,Japan,3158016,,F1  Suzuka
2013_BAHRAIN,,,1,2013,2010-,,,1.0,1,Frenky,,,1,,,,Installed\locations\2013_BAHRAIN\1.0,Asia,,55,2013_BAHRAIN,,,,,Permanent,2013_BAHRAIN,,Kazakhstan,3145728,,Bahrain
China_GP,,,1,,,,,1.0,1,Frenky,,,1,,,,Installed\locations\2013_CHINA\1.0,Asia,,55,China_GP,,,,,Permanent,China_GP,,China,3145728,,China Gp
HockenheimringGP,,,1,,,,,1.0,1,Frenky,,,1,,,,Installed\locations\2013_GERMANY\1.0,Europe,,55,HockenheimringGP,,,,,Permanent,HockenheimringGP,,Germany,3145728,,Hockenheimringgp
2013_INDIA,,,1,2013,2010-,,,1.0,1,Frenky,,,1,,,,Installed\locations\2013_INDIA\1.0,No Long,,55,2013_INDIA,,,,,Permanent,2013_INDIA,,No Lat,3145728,,India
2013_KOREA,,,1,2013,2010-,,,1.0,1,Frenky,,,1,,,,Installed\locations\2013_KOREA\1.0,No Long,,55,2013_KOREA,,,,,Permanent,2013_KOREA,,No Lat,3145728,,Korea
ASR_OWC_1987_99T,0,,1,1987,1980-,620,Owc 99T,1.11,1,ASR Formula,,,2,1,,REAR,Installed\vehicles\ASR_OWC_1987_99T\1.11,,Asr,6,,,www.asrformula.com,H6,,Open,ASR_OWC_1987_99T,,,270536704,,
ASR_OWC_1990_641-2,0,,1,1990,1990-,600,Owc 641-2,1.7,1,ASR Formula,,641_01.VEH,2,1,,REAR,Installed\vehicles\ASR_OWC_1990_641-2\1.7,,Asr,6,,,www.asrformula.com,H6,,Open,ASR_OWC_1990_641-2,,,270536704,,
ASR_OWC_1992_M191B,0,,1,1992,1990-,580,Owc M191B,1.01,1,ASR Formula,,M191B_23.VEH,2,1,,REAR,Installed\vehicles\ASR_OWC_1992_M191B\1.01,,Asr,6,,,www.asrformula.com,Paddles,,Open,ASR_OWC_1992_M191B,,,270536704,,
ASR_OWC_1993_F93A,0,,1,1993,1990-,580,Owc F93A,1.12,1,ASR Formula,,F93A_27.VEH,2,1,,REAR,Installed\vehicles\ASR_OWC_1993_F93A\1.12,,Asr,6,,,www.asrformula.com,Paddles,,Open,ASR_OWC_1993_F93A,,,270536704,,
ASR_OWC_1995_412T2,0,,1,1995,1990-,595,Owc 412T2,2.3,1,ASR Formula,,412T2_27.VEH,2,1,,REAR,Installed\vehicles\ASR_OWC_1995_412T2\2.3,,Asr,6,,,www.asrformula.com,Paddles,,Open,ASR_OWC_1995_412T2,,,270536704,,
ASR_OWC_1996_F310,0,,1,1996,1990-,595,Owc 10,2.11,1,ASR Formula,F3,,2,1,,REAR,Installed\vehicles\ASR_OWC_1996_F310\2.11,,Asr,6,,,www.asrformula.com,Paddles,,Open,ASR_OWC_1996_F310,,,270536704,,
ASR_OWC_2004_FW26,0,,1,2004,2000-,643,Owc Fw26,1.01,1,ASR Formula,,,2,1,,REAR,Installed\vehicles\ASR_OWC_2004_FW26\1.01,,Asr,6,,,www.asrformula.com,Paddles,,Open,ASR_OWC_2004_FW26,,,270536704,,
